gsw_path,s1_path,block_id,group_id,window_index,window,water,not_water,no_data,dataset
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d6320967022_lat_3d5971278270-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d6320967022_lat_3d5971278270-201512.tif,block_18_3,group_18.63_3.6,0,"(0, 0, 192, 192)",0.1701117621527778,0.8298882378472222,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d6320967022_lat_3d5971278270-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d6320967022_lat_3d5971278270-201512.tif,block_18_3,group_18.63_3.6,2,"(192, 0, 192, 192)",0.09383138020833333,0.9061686197916666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d6320967022_lat_3d5971278270-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d6320967022_lat_3d5971278270-201512.tif,block_18_3,group_18.63_3.6,3,"(192, 192, 192, 192)",0.25830078125,0.74169921875,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d2462540451_lat_-0d3267469497-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d2462540451_lat_-0d3267469497-201501.tif,block_32_-0,group_32.25_-0.33,0,"(0, 0, 192, 192)",0.012125651041666666,0.960205078125,0.027669270833333332,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d2462540451_lat_-0d3267469497-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d2462540451_lat_-0d3267469497-201501.tif,block_32_-0,group_32.25_-0.33,1,"(0, 192, 192, 192)",0.21986219618055555,0.7782660590277778,0.0018717447916666667,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d2462540451_lat_-0d3267469497-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d2462540451_lat_-0d3267469497-201501.tif,block_32_-0,group_32.25_-0.33,2,"(192, 0, 192, 192)",0.020345052083333332,0.9772135416666666,0.00244140625,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_0d1563038692_lat_8d0671632280-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_0d1563038692_lat_8d0671632280-201510.tif,block_0_8,group_0.16_8.07,0,"(0, 0, 192, 192)",0.3999565972222222,0.6000434027777778,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_0d1563038692_lat_8d0671632280-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_0d1563038692_lat_8d0671632280-201510.tif,block_0_8,group_0.16_8.07,3,"(192, 192, 192, 192)",0.07430013020833333,0.9195149739583334,0.006184895833333333,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_30d8873291997_lat_30d2969431024-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_30d8873291997_lat_30d2969431024-201511.tif,block_30_30,group_30.89_30.3,0,"(0, 0, 192, 192)",0.008029513888888888,0.8201497395833334,0.1718207465277778,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_30d8873291997_lat_30d2969431024-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_30d8873291997_lat_30d2969431024-201511.tif,block_30_30,group_30.89_30.3,1,"(0, 192, 192, 192)",0.024088541666666668,0.6949055989583334,0.281005859375,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_30d8873291997_lat_30d2969431024-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_30d8873291997_lat_30d2969431024-201511.tif,block_30_30,group_30.89_30.3,3,"(192, 192, 192, 192)",0.014024522569444444,0.7650553385416666,0.2209201388888889,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d4021760767_lat_9d0483345457-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d4021760767_lat_9d0483345457-201501.tif,block_32_9,group_32.4_9.05,0,"(0, 0, 192, 192)",0.006754557291666667,0.9463704427083334,0.046875,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d4021760767_lat_9d0483345457-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d4021760767_lat_9d0483345457-201501.tif,block_32_9,group_32.4_9.05,3,"(192, 192, 192, 192)",0.016357421875,0.9320475260416666,0.051595052083333336,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d0066040175_lat_16d3389798901-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d0066040175_lat_16d3389798901-201507.tif,block_-14_16,group_-14.01_16.34,0,"(0, 0, 192, 192)",0.03738064236111111,0.9626193576388888,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d0066040175_lat_16d3389798901-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d0066040175_lat_16d3389798901-201507.tif,block_-14_16,group_-14.01_16.34,2,"(192, 0, 192, 192)",0.06523980034722222,0.9347601996527778,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-7d0508093763_lat_12d5659360617-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-7d0508093763_lat_12d5659360617-201511.tif,block_-7_12,group_-7.05_12.57,1,"(0, 192, 192, 192)",0.09659830729166667,0.9034016927083334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-7d0508093763_lat_12d5659360617-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-7d0508093763_lat_12d5659360617-201511.tif,block_-7_12,group_-7.05_12.57,3,"(192, 192, 192, 192)",0.028455946180555556,0.9715440538194444,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_8d1501114329_lat_12d1593882592-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_8d1501114329_lat_12d1593882592-201504.tif,block_8_12,group_8.15_12.16,1,"(0, 192, 192, 192)",0.04372829861111111,0.9562717013888888,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_8d1501114329_lat_12d1593882592-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_8d1501114329_lat_12d1593882592-201504.tif,block_8_12,group_8.15_12.16,2,"(192, 0, 192, 192)",0.3939615885416667,0.6060384114583334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_19d0613450891_lat_-33d3321192565-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_19d0613450891_lat_-33d3321192565-201503.tif,block_19_-33,group_19.06_-33.33,0,"(0, 0, 192, 192)",0.006510416666666667,0.9934895833333334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_19d0613450891_lat_-33d3321192565-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_19d0613450891_lat_-33d3321192565-201503.tif,block_19_-33,group_19.06_-33.33,1,"(0, 192, 192, 192)",0.2274848090277778,0.7725151909722222,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_19d1340323911_lat_-34d3163003910-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_19d1340323911_lat_-34d3163003910-201507.tif,block_19_-34,group_19.13_-34.32,1,"(0, 192, 192, 192)",0.1064453125,0.8857421875,0.0078125,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_19d1340323911_lat_-34d3163003910-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_19d1340323911_lat_-34d3163003910-201507.tif,block_19_-34,group_19.13_-34.32,2,"(192, 0, 192, 192)",0.007758246527777778,0.9894748263888888,0.0027669270833333335,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_19d1340323911_lat_-34d3163003910-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_19d1340323911_lat_-34d3163003910-201507.tif,block_19_-34,group_19.13_-34.32,3,"(192, 192, 192, 192)",0.3274468315972222,0.6626790364583334,0.009874131944444444,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_34d8046572640_lat_11d2425162031-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_34d8046572640_lat_11d2425162031-201501.tif,block_34_11,group_34.8_11.24,0,"(0, 0, 192, 192)",0.07996961805555555,0.9200303819444444,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_34d8046572640_lat_11d2425162031-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_34d8046572640_lat_11d2425162031-201501.tif,block_34_11,group_34.8_11.24,2,"(192, 0, 192, 192)",0.48681640625,0.5106336805555556,0.0025499131944444445,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_28d5036618428_lat_-27d8897010227-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_28d5036618428_lat_-27d8897010227-201510.tif,block_28_-27,group_28.5_-27.89,2,"(192, 0, 192, 192)",0.034478081597222224,0.9627549913194444,0.0027669270833333335,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d8393424189_lat_-34d3250469764-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d8393424189_lat_-34d3250469764-201503.tif,block_18_-34,group_18.84_-34.33,0,"(0, 0, 192, 192)",0.1457248263888889,0.8451334635416666,0.009141710069444444,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d8393424189_lat_-34d3250469764-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d8393424189_lat_-34d3250469764-201503.tif,block_18_-34,group_18.84_-34.33,1,"(0, 192, 192, 192)",0.3857421875,0.5839029947916666,0.030354817708333332,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d8393424189_lat_-34d3250469764-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d8393424189_lat_-34d3250469764-201503.tif,block_18_-34,group_18.84_-34.33,3,"(192, 192, 192, 192)",0.019232855902777776,0.9807671440972222,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_39d1662685088_lat_-4d8791720934-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_39d1662685088_lat_-4d8791720934-201501.tif,block_39_-4,group_39.17_-4.88,0,"(0, 0, 192, 192)",0.079345703125,0.77392578125,0.146728515625,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_39d1662685088_lat_-4d8791720934-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_39d1662685088_lat_-4d8791720934-201501.tif,block_39_-4,group_39.17_-4.88,2,"(192, 0, 192, 192)",0.4835883246527778,0.4343804253472222,0.08203125,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_39d1662685088_lat_-4d8791720934-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_39d1662685088_lat_-4d8791720934-201501.tif,block_39_-4,group_39.17_-4.88,3,"(192, 192, 192, 192)",0.3929307725694444,0.5354546440972222,0.07161458333333333,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_24d7161936351_lat_-29d9878642724-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_24d7161936351_lat_-29d9878642724-201507.tif,block_24_-29,group_24.72_-29.99,0,"(0, 0, 192, 192)",0.027642144097222224,0.9644911024305556,0.007866753472222222,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_24d7161936351_lat_-29d9878642724-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_24d7161936351_lat_-29d9878642724-201507.tif,block_24_-29,group_24.72_-29.99,1,"(0, 192, 192, 192)",0.058051215277777776,0.9314507378472222,0.010498046875,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_24d7161936351_lat_-29d9878642724-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_24d7161936351_lat_-29d9878642724-201507.tif,block_24_-29,group_24.72_-29.99,2,"(192, 0, 192, 192)",0.009060329861111112,0.9824761284722222,0.008463541666666666,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_24d7161936351_lat_-29d9878642724-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_24d7161936351_lat_-29d9878642724-201507.tif,block_24_-29,group_24.72_-29.99,3,"(192, 192, 192, 192)",0.07538519965277778,0.9095323350694444,0.015082465277777778,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d7980107161_lat_-2d6363681158-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d7980107161_lat_-2d6363681158-201509.tif,block_32_-2,group_32.8_-2.64,3,"(192, 192, 192, 192)",0.028157552083333332,0.9718424479166666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d5833089351_lat_10d8473435968-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d5833089351_lat_10d8473435968-201512.tif,block_-14_10,group_-14.58_10.85,0,"(0, 0, 192, 192)",0.011962890625,0.988037109375,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d5833089351_lat_10d8473435968-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d5833089351_lat_10d8473435968-201512.tif,block_-14_10,group_-14.58_10.85,2,"(192, 0, 192, 192)",0.013264973958333334,0.9867350260416666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d5833089351_lat_10d8473435968-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d5833089351_lat_10d8473435968-201512.tif,block_-14_10,group_-14.58_10.85,3,"(192, 192, 192, 192)",0.03683810763888889,0.9631618923611112,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-7d0870578326_lat_33d2057698217-201502.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-7d0870578326_lat_33d2057698217-201502.tif,block_-7_33,group_-7.09_33.21,1,"(0, 192, 192, 192)",0.114013671875,0.8802083333333334,0.005777994791666667,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-7d0870578326_lat_33d2057698217-201502.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-7d0870578326_lat_33d2057698217-201502.tif,block_-7_33,group_-7.09_33.21,3,"(192, 192, 192, 192)",0.21297200520833334,0.7843424479166666,0.002685546875,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d9776279219_lat_11d7436744310-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d9776279219_lat_11d7436744310-201512.tif,block_-14_11,group_-14.98_11.74,2,"(192, 0, 192, 192)",0.2637532552083333,0.7362467447916666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-15d8732235610_lat_16d5097491087-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-15d8732235610_lat_16d5097491087-201512.tif,block_-15_16,group_-15.87_16.51,0,"(0, 0, 192, 192)",0.09269205729166667,0.9073079427083334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-15d8732235610_lat_16d5097491087-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-15d8732235610_lat_16d5097491087-201512.tif,block_-15_16,group_-15.87_16.51,1,"(0, 192, 192, 192)",0.1643337673611111,0.8346896701388888,0.0009765625,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-15d8732235610_lat_16d5097491087-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-15d8732235610_lat_16d5097491087-201512.tif,block_-15_16,group_-15.87_16.51,3,"(192, 192, 192, 192)",0.1899142795138889,0.8100857204861112,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_35d5022185164_lat_3d0396968333-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_35d5022185164_lat_3d0396968333-201512.tif,block_35_3,group_35.5_3.04,2,"(192, 0, 192, 192)",0.016384548611111112,0.9836154513888888,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_35d5022185164_lat_3d0396968333-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_35d5022185164_lat_3d0396968333-201512.tif,block_35_3,group_35.5_3.04,3,"(192, 192, 192, 192)",0.04250759548611111,0.9574924045138888,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_14d1915803890_lat_12d9723546984-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_14d1915803890_lat_12d9723546984-201507.tif,block_14_12,group_14.19_12.97,0,"(0, 0, 192, 192)",0.15489366319444445,0.8451063368055556,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_14d1915803890_lat_12d9723546984-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_14d1915803890_lat_12d9723546984-201507.tif,block_14_12,group_14.19_12.97,1,"(0, 192, 192, 192)",0.4966362847222222,0.5033637152777778,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_14d1915803890_lat_12d9723546984-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_14d1915803890_lat_12d9723546984-201507.tif,block_14_12,group_14.19_12.97,3,"(192, 192, 192, 192)",0.17985026041666666,0.8201497395833334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_22d5484030975_lat_-19d2271674366-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_22d5484030975_lat_-19d2271674366-201504.tif,block_22_-19,group_22.55_-19.23,0,"(0, 0, 192, 192)",0.038655598958333336,0.9613444010416666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_22d5484030975_lat_-19d2271674366-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_22d5484030975_lat_-19d2271674366-201504.tif,block_22_-19,group_22.55_-19.23,1,"(0, 192, 192, 192)",0.114013671875,0.885986328125,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_22d5484030975_lat_-19d2271674366-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_22d5484030975_lat_-19d2271674366-201504.tif,block_22_-19,group_22.55_-19.23,2,"(192, 0, 192, 192)",0.012478298611111112,0.9875217013888888,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_22d5484030975_lat_-19d2271674366-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_22d5484030975_lat_-19d2271674366-201504.tif,block_22_-19,group_22.55_-19.23,3,"(192, 192, 192, 192)",0.027804904513888888,0.9721950954861112,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-12d8403850613_lat_15d2187977366-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-12d8403850613_lat_15d2187977366-201505.tif,block_-12_15,group_-12.84_15.22,0,"(0, 0, 192, 192)",0.016791449652777776,0.9832085503472222,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-12d8403850613_lat_15d2187977366-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-12d8403850613_lat_15d2187977366-201505.tif,block_-12_15,group_-12.84_15.22,1,"(0, 192, 192, 192)",0.1127658420138889,0.8872341579861112,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-12d8403850613_lat_15d2187977366-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-12d8403850613_lat_15d2187977366-201505.tif,block_-12_15,group_-12.84_15.22,2,"(192, 0, 192, 192)",0.025716145833333332,0.9742838541666666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-12d8403850613_lat_15d2187977366-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-12d8403850613_lat_15d2187977366-201505.tif,block_-12_15,group_-12.84_15.22,3,"(192, 192, 192, 192)",0.033257378472222224,0.9667426215277778,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_15d4316996845_lat_31d7689571495-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_15d4316996845_lat_31d7689571495-201503.tif,block_15_31,group_15.43_31.77,2,"(192, 0, 192, 192)",0.5039876302083334,0.4916449652777778,0.004367404513888889,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_15d4316996845_lat_31d7689571495-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_15d4316996845_lat_31d7689571495-201503.tif,block_15_31,group_15.43_31.77,3,"(192, 192, 192, 192)",0.08363172743055555,0.9151475694444444,0.001220703125,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_16d6372852516_lat_0d6323854160-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_16d6372852516_lat_0d6323854160-201511.tif,block_16_0,group_16.64_0.63,1,"(0, 192, 192, 192)",0.4149576822916667,0.4358995225694444,0.1491427951388889,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d3017274805_lat_16d4822395938-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d3017274805_lat_16d4822395938-201512.tif,block_-14_16,group_-14.3_16.48,1,"(0, 192, 192, 192)",0.0380859375,0.9420030381944444,0.019911024305555556,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d3017274805_lat_16d4822395938-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d3017274805_lat_16d4822395938-201512.tif,block_-14_16,group_-14.3_16.48,2,"(192, 0, 192, 192)",0.03469509548611111,0.9653049045138888,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d3017274805_lat_16d4822395938-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d3017274805_lat_16d4822395938-201512.tif,block_-14_16,group_-14.3_16.48,3,"(192, 192, 192, 192)",0.02978515625,0.97021484375,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_30d4620229884_lat_29d4621308331-201506.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_30d4620229884_lat_29d4621308331-201506.tif,block_30_29,group_30.46_29.46,1,"(0, 192, 192, 192)",0.205322265625,0.794677734375,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_28d7506188394_lat_-9d6373219265-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_28d7506188394_lat_-9d6373219265-201508.tif,block_28_-9,group_28.75_-9.64,0,"(0, 0, 192, 192)",0.3369683159722222,0.6618109809027778,0.001220703125,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_28d7506188394_lat_-9d6373219265-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_28d7506188394_lat_-9d6373219265-201508.tif,block_28_-9,group_28.75_-9.64,1,"(0, 192, 192, 192)",0.4979383680555556,0.5020616319444444,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-1d2300690410_lat_35d4317203329-201502.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-1d2300690410_lat_35d4317203329-201502.tif,block_-1_35,group_-1.23_35.43,2,"(192, 0, 192, 192)",0.041178385416666664,0.9440375434027778,0.014784071180555556,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_19d3373210836_lat_-33d3116182213-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_19d3373210836_lat_-33d3116182213-201505.tif,block_19_-33,group_19.34_-33.31,0,"(0, 0, 192, 192)",0.024305555555555556,0.7680392795138888,0.20765516493055555,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_19d3373210836_lat_-33d3116182213-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_19d3373210836_lat_-33d3116182213-201505.tif,block_19_-33,group_19.34_-33.31,1,"(0, 192, 192, 192)",0.035725911458333336,0.766845703125,0.19742838541666666,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_19d3373210836_lat_-33d3116182213-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_19d3373210836_lat_-33d3116182213-201505.tif,block_19_-33,group_19.34_-33.31,2,"(192, 0, 192, 192)",0.034125434027777776,0.7893337673611112,0.1765407986111111,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_19d3373210836_lat_-33d3116182213-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_19d3373210836_lat_-33d3116182213-201505.tif,block_19_-33,group_19.34_-33.31,3,"(192, 192, 192, 192)",0.01318359375,0.8979220920138888,0.0888943142361111,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-8d8403131562_lat_11d5006514924-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-8d8403131562_lat_11d5006514924-201512.tif,block_-8_11,group_-8.84_11.5,1,"(0, 192, 192, 192)",0.3116590711805556,0.6883409288194444,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-8d8403131562_lat_11d5006514924-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-8d8403131562_lat_11d5006514924-201512.tif,block_-8_11,group_-8.84_11.5,2,"(192, 0, 192, 192)",0.11336263020833333,0.8866373697916666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-8d8403131562_lat_11d5006514924-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-8d8403131562_lat_11d5006514924-201512.tif,block_-8_11,group_-8.84_11.5,3,"(192, 192, 192, 192)",0.23193359375,0.767578125,0.00048828125,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_24d0090146804_lat_-28d8920443918-201506.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_24d0090146804_lat_-28d8920443918-201506.tif,block_24_-28,group_24.01_-28.89,0,"(0, 0, 192, 192)",0.058648003472222224,0.9413519965277778,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_24d0090146804_lat_-28d8920443918-201506.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_24d0090146804_lat_-28d8920443918-201506.tif,block_24_-28,group_24.01_-28.89,2,"(192, 0, 192, 192)",0.0700412326388889,0.9292534722222222,0.0007052951388888889,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-4d8459646895_lat_32d8137731876-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-4d8459646895_lat_32d8137731876-201507.tif,block_-4_32,group_-4.85_32.81,2,"(192, 0, 192, 192)",0.03184678819444445,0.9681532118055556,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-4d8459646895_lat_32d8137731876-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-4d8459646895_lat_32d8137731876-201507.tif,block_-4_32,group_-4.85_32.81,3,"(192, 192, 192, 192)",0.07484266493055555,0.9251573350694444,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d3855616238_lat_-34d0715537987-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d3855616238_lat_-34d0715537987-201505.tif,block_18_-34,group_18.39_-34.07,0,"(0, 0, 192, 192)",0.2760145399305556,0.6858995225694444,0.0380859375,africa
