year,month,aoi,crs,block_id,group_id,lat,lon,water,not_water,no_data,water_score,timestamp,lat_id,lon_id,tile_id,gsw_path,s1_path,water_tag,data_split
2015,3,africa,EPSG:32735,block_29_-32,group_28.62_-32.48,-32.477901458740234,28.617433547973636,0.17016983032226562,0.8015937805175781,0.02823638916015625,0.1636209487915039,1425168007168.0,lat_-32.4778998930,lon_28.6174329373,lon_28d6174329373_lat_-32d4778998930-201503,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_28d6174329373_lat_-32d4778998930-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_28d6174329373_lat_-32d4778998930-201503.tif,high,train
2015,10,africa,EPSG:32630,block_-4_8,group_-3.96_8.37,8.369305610656737,-3.963393688201904,0.011074066162109377,0.988525390625,0.000400543212890625,0.011006979271769524,1443657547776.0,lat_8.3693057604,lon_-3.9633937675,lon_-3d9633937675_lat_8d3693057604-201510,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-3d9633937675_lat_8d3693057604-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_-3d9633937675_lat_8d3693057604-201510.tif,low,train
2015,4,africa,EPSG:32630,block_-0_11,group_-0.38_10.94,10.943477630615234,-0.3823780119419098,0.028797149658203125,0.9712028503417968,0.0,0.029599236324429512,1427846463488.0,lat_10.9434777906,lon_-0.3823780203,lon_-0d3823780203_lat_10d9434777906-201504,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-0d3823780203_lat_10d9434777906-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_-0d3823780203_lat_10d9434777906-201504.tif,medium,train
2015,7,africa,EPSG:32633,block_14_13,group_14.47_12.83,12.83166790008545,14.472111701965332,0.2352714538574219,0.710906982421875,0.053821563720703125,0.2317219078540802,1435708817408.0,lat_12.8316677279,lon_14.4721120036,lon_14d4721120036_lat_12d8316677279-201507,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_14d4721120036_lat_12d8316677279-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_14d4721120036_lat_12d8316677279-201507.tif,high,train
2015,3,africa,EPSG:32630,block_-1_33,group_-1.19_33.05,33.05462646484375,-1.1901824474334717,0.0155181884765625,0.9841194152832032,0.000362396240234375,0.01927356980741024,1425168007168.0,lat_33.0546266306,lon_-1.1901824431,lon_-1d1901824431_lat_33d0546266306-201503,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-1d1901824431_lat_33d0546266306-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_-1d1901824431_lat_33d0546266306-201503.tif,medium,train
2015,12,africa,EPSG:32734,block_21_-5,group_21.38_-5.34,-5.3389554023742685,21.38139533996582,0.031219482421875,0.9291763305664062,0.03960418701171875,0.0312041062861681,1448927952896.0,lat_-5.3389552966,lon_21.3813961355,lon_21d3813961355_lat_-5d3389552966-201512,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_21d3813961355_lat_-5d3389552966-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_21d3813961355_lat_-5d3389552966-201512.tif,medium,train
2015,9,africa,EPSG:32633,block_15_32,group_15.25_32.29,32.28965377807617,15.247197151184082,0.043731689453125,0.8882713317871094,0.06799697875976562,0.04561764746904373,1441065598976.0,lat_32.2896526564,lon_15.2471975448,lon_15d2471975448_lat_32d2896526564-201509,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_15d2471975448_lat_32d2896526564-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_15d2471975448_lat_32d2896526564-201509.tif,medium,train
2015,4,africa_mtn,EPSG:32735,block_29_-2,group_29.03_-2.42,-2.4213035106658936,29.027141571044922,0.04853439331054688,0.93414306640625,0.017322540283203125,0.04838831722736359,1427846463488.0,lat_-2.4213035610,lon_29.0271411794,lon_29d0271411794_lat_-2d4213035610-201504,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_29d0271411794_lat_-2d4213035610-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_29d0271411794_lat_-2d4213035610-201504.tif,medium,train
2015,3,africa,EPSG:32734,block_19_-33,group_19.24_-32.86,-32.85742950439453,19.235883712768555,0.05274581909179688,0.9462242126464844,0.00102996826171875,0.055156022310256965,1425168007168.0,lat_-32.8574277327,lon_19.2358832076,lon_19d2358832076_lat_-32d8574277327-201503,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_19d2358832076_lat_-32d8574277327-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_19d2358832076_lat_-32d8574277327-201503.tif,medium,train
2015,1,africa,EPSG:32738,block_43_-0,group_42.56_-0.30,-0.3009872436523437,42.55862045288086,0.034717559814453125,0.9651107788085938,0.000171661376953125,0.03476206958293915,1420070354944.0,lat_-0.3009872441,lon_42.5586217104,lon_42d5586217104_lat_-0d3009872441-201501,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_42d5586217104_lat_-0d3009872441-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_42d5586217104_lat_-0d3009872441-201501.tif,medium,train
2015,11,africa,EPSG:32628,block_-15_12,group_-14.62_11.60,11.596922874450685,-14.620850563049315,0.0191802978515625,0.9808197021484376,0.0,0.019334129989147183,1446336004096.0,lat_11.5969226134,lon_-14.6208504042,lon_-14d6208504042_lat_11d5969226134-201511,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d6208504042_lat_11d5969226134-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_-14d6208504042_lat_11d5969226134-201511.tif,medium,train
2015,11,africa_mtn,EPSG:32629,block_-10_13,group_-10.33_12.92,12.918925285339355,-10.329442024230957,0.02135467529296875,0.9617271423339844,0.016918182373046875,0.020136564970016483,1446336004096.0,lat_12.9189256499,lon_-10.3294421343,lon_-10d3294421343_lat_12d9189256499-201511,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_-10d3294421343_lat_12d9189256499-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_-10d3294421343_lat_12d9189256499-201511.tif,medium,train
2015,5,africa_mtn,EPSG:32735,block_29_-29,group_28.51_-29.16,-29.156679153442386,28.51252555847168,0.11684036254882812,0.8831253051757812,3.4332275390625e-05,0.10469499975442886,1430438412288.0,lat_-29.1566791627,lon_28.5125258605,lon_28d5125258605_lat_-29d1566791627-201505,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_28d5125258605_lat_-29d1566791627-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_28d5125258605_lat_-29d1566791627-201505.tif,medium,train
2015,4,africa_mtn,EPSG:32735,block_29_-29,group_29.32_-28.79,-28.789709091186523,29.32366371154785,0.02312469482421875,0.9755592346191406,0.001316070556640625,0.011128101497888563,1427846463488.0,lat_-28.7897097872,lon_29.3236634264,lon_29d3236634264_lat_-28d7897097872-201504,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_29d3236634264_lat_-28d7897097872-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_29d3236634264_lat_-28d7897097872-201504.tif,medium,train
2015,3,africa,EPSG:32636,block_31_28,group_30.83_27.89,27.892578125,30.83398056030273,0.09654617309570312,0.8947219848632812,0.008731842041015625,0.1050735041499138,1425168007168.0,lat_27.8925777614,lon_30.8339808024,lon_30d8339808024_lat_27d8925777614-201503,gs://surface-water-public/data/v1/jrc/africa_small/GSW_lon_30d8339808024_lat_27d8925777614-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa_small/S1_lon_30d8339808024_lat_27d8925777614-201503.tif,medium,train
2015,4,africa_mtn,EPSG:32628,block_-13_9,group_-13.17_9.36,9.36019515991211,-13.171150207519533,0.05767059326171875,0.9423294067382812,0.0,0.05779042840003967,1427846463488.0,lat_9.3601952657,lon_-13.1711501037,lon_-13d1711501037_lat_9d3601952657-201504,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_-13d1711501037_lat_9d3601952657-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_-13d1711501037_lat_9d3601952657-201504.tif,medium,train
2015,1,africa,EPSG:32636,block_31_21,group_31.02_21.41,21.40513038635254,31.01749420166016,0.050140380859375,0.949859619140625,0.0,0.035791609436273575,1420070354944.0,lat_21.4051310006,lon_31.0174936321,lon_31d0174936321_lat_21d4051310006-201501,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_31d0174936321_lat_21d4051310006-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_31d0174936321_lat_21d4051310006-201501.tif,medium,train
2015,7,africa,EPSG:32633,block_15_32,group_15.29_32.25,32.250438690185554,15.290178298950195,0.2535133361816406,0.7196273803710938,0.026859283447265625,0.2089812159538269,1435708817408.0,lat_32.2504378751,lon_15.2901781265,lon_15d2901781265_lat_32d2504378751-201507,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_15d2901781265_lat_32d2504378751-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_15d2901781265_lat_32d2504378751-201507.tif,high,train
2015,12,africa,EPSG:32735,block_26_-31,group_26.05_-31.08,-31.08431434631348,26.04584884643555,0.01992034912109375,0.9799308776855468,0.000148773193359375,0.011612590402364729,1448927952896.0,lat_-31.0843143464,lon_26.0458482050,lon_26d0458482050_lat_-31d0843143464-201512,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_26d0458482050_lat_-31d0843143464-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_26d0458482050_lat_-31d0843143464-201512.tif,medium,train
2015,11,africa,EPSG:32630,block_-1_10,group_-1.10_9.70,9.702278137207033,-1.1010292768478394,0.016819000244140625,0.97894287109375,0.004238128662109375,0.01674514450132847,1446336004096.0,lat_9.7022782635,lon_-1.1010293203,lon_-1d1010293203_lat_9d7022782635-201511,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-1d1010293203_lat_9d7022782635-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_-1d1010293203_lat_9d7022782635-201511.tif,medium,train
2015,10,africa_mtn,EPSG:32734,block_21_-34,group_20.51_-34.02,-34.02017974853516,20.513391494750977,0.025836944580078125,0.973651885986328,0.00051116943359375,0.011430907063186169,1443657547776.0,lat_-34.0201815365,lon_20.5133918614,lon_20d5133918614_lat_-34d0201815365-201510,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_20d5133918614_lat_-34d0201815365-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_20d5133918614_lat_-34d0201815365-201510.tif,medium,train
2015,5,africa,EPSG:32629,block_-10_29,group_-10.29_29.23,29.22932434082031,-10.290094375610352,0.02294158935546875,0.968181610107422,0.008876800537109375,0.014050174504518507,1430438412288.0,lat_29.2293242930,lon_-10.2900942407,lon_-10d2900942407_lat_29d2293242930-201505,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-10d2900942407_lat_29d2293242930-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_-10d2900942407_lat_29d2293242930-201505.tif,medium,train
2015,12,africa,EPSG:32632,block_10_12,group_9.79_12.28,12.278788566589355,9.7863130569458,0.010562896728515623,0.9691925048828124,0.020244598388671875,0.01041650865226984,1448927952896.0,lat_12.2787888991,lon_9.7863134758,lon_9d7863134758_lat_12d2787888991-201512,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_9d7863134758_lat_12d2787888991-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_9d7863134758_lat_12d2787888991-201512.tif,low,train
2015,5,africa,EPSG:32737,block_39_-16,group_39.43_-16.01,-16.007787704467773,39.42556381225586,0.01566314697265625,0.9610671997070312,0.0232696533203125,0.015912428498268127,1430438412288.0,lat_-16.0077884391,lon_39.4255630438,lon_39d4255630438_lat_-16d0077884391-201505,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_39d4255630438_lat_-16d0077884391-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_39d4255630438_lat_-16d0077884391-201505.tif,medium,train
2015,5,africa,EPSG:32735,block_26_-25,group_26.36_-25.47,-25.47175216674805,26.364788055419922,0.05670928955078125,0.942180633544922,0.001110076904296875,0.038153491914272315,1430438412288.0,lat_-25.4717530749,lon_26.3647883830,lon_26d3647883830_lat_-25d4717530749-201505,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_26d3647883830_lat_-25d4717530749-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_26d3647883830_lat_-25d4717530749-201505.tif,medium,train
2015,8,africa,EPSG:32734,block_24_-29,group_23.89_-29.33,-29.330890655517575,23.88563537597656,0.016693115234375,0.983306884765625,0.0,0.01912216655910015,1438387142656.0,lat_-29.3308905521,lon_23.8856362102,lon_23d8856362102_lat_-29d3308905521-201508,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_23d8856362102_lat_-29d3308905521-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_23d8856362102_lat_-29d3308905521-201508.tif,medium,train
2015,6,africa_mtn,EPSG:32736,block_32_-27,group_32.21_-27.23,-27.2295036315918,32.210460662841804,0.01434326171875,0.985382080078125,0.000274658203125,0.016275795176625252,1433116737536.0,lat_-27.2295026858,lon_32.2104619512,lon_32d2104619512_lat_-27d2295026858-201506,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_32d2104619512_lat_-27d2295026858-201506.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_32d2104619512_lat_-27d2295026858-201506.tif,medium,train
2015,8,africa,EPSG:32633,block_16_3,group_16.10_3.44,3.4370579719543457,16.098907470703125,0.02303695678710937,0.9503059387207032,0.0266571044921875,0.02287695556879044,1438387142656.0,lat_3.4370580697,lon_16.0989075152,lon_16d0989075152_lat_3d4370580697-201508,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_16d0989075152_lat_3d4370580697-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_16d0989075152_lat_3d4370580697-201508.tif,medium,train
2015,11,africa_mtn,EPSG:32735,block_25_-30,group_25.11_-30.38,-30.38337135314941,25.1082706451416,0.04013442993164063,0.9597511291503906,0.00011444091796875,0.043164923787117004,1446336004096.0,lat_-30.3833710073,lon_25.1082715911,lon_25d1082715911_lat_-30d3833710073-201511,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_25d1082715911_lat_-30d3833710073-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_25d1082715911_lat_-30d3833710073-201511.tif,medium,train
2015,1,africa,EPSG:32633,block_14_13,group_14.21_12.89,12.894976615905762,14.20783233642578,0.15735244750976562,0.7984199523925781,0.04422760009765625,0.15293191373348236,1420070354944.0,lat_12.8949768544,lon_14.2078321742,lon_14d2078321742_lat_12d8949768544-201501,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_14d2078321742_lat_12d8949768544-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_14d2078321742_lat_12d8949768544-201501.tif,high,train
2015,11,africa,EPSG:32735,block_29_-27,group_28.85_-27.05,-27.050670623779297,28.85439300537109,0.019683837890625,0.9798583984375,0.000457763671875,0.018032066524028775,1446336004096.0,lat_-27.0506708550,lon_28.8543932359,lon_28d8543932359_lat_-27d0506708550-201511,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_28d8543932359_lat_-27d0506708550-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_28d8543932359_lat_-27d0506708550-201511.tif,medium,train
2015,7,africa,EPSG:32632,block_8_11,group_8.36_10.82,10.81514835357666,8.361204147338867,0.3365364074707031,0.6581611633300781,0.00530242919921875,0.3377189636230469,1435708817408.0,lat_10.8151485430,lon_8.3612040202,lon_8d3612040202_lat_10d8151485430-201507,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_8d3612040202_lat_10d8151485430-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_8d3612040202_lat_10d8151485430-201507.tif,high,train
2015,3,africa,EPSG:32735,block_26_-27,group_25.58_-26.53,-26.530214309692386,25.57851791381836,0.06875991821289062,0.924835205078125,0.006404876708984375,0.05126497149467468,1425168007168.0,lat_-26.5302134320,lon_25.5785186523,lon_25d5785186523_lat_-26d5302134320-201503,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_25d5785186523_lat_-26d5302134320-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_25d5785186523_lat_-26d5302134320-201503.tif,medium,train
2015,9,africa,EPSG:32629,block_-11_28,group_-10.92_28.14,28.13805961608887,-10.924459457397461,0.020893096923828125,0.979106903076172,0.0,0.02395191416144371,1441065598976.0,lat_28.1380598467,lon_-10.9244592887,lon_-10d9244592887_lat_28d1380598467-201509,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-10d9244592887_lat_28d1380598467-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_-10d9244592887_lat_28d1380598467-201509.tif,medium,train
2015,8,africa_mtn,EPSG:32736,block_30_-30,group_30.17_-29.55,-29.54786491394043,30.1741886138916,0.0523223876953125,0.8881263732910156,0.059551239013671875,0.04304379969835282,1438387142656.0,lat_-29.5478647372,lon_30.1741885661,lon_30d1741885661_lat_-29d5478647372-201508,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_30d1741885661_lat_-29d5478647372-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_30d1741885661_lat_-29d5478647372-201508.tif,medium,train
2015,2,africa,EPSG:32630,block_-0_34,group_-0.20_34.10,34.104965209960945,-0.20102353394031525,0.11824798583984375,0.7438278198242188,0.1379241943359375,0.11059970408678056,1422748811264.0,lat_34.1049638056,lon_-0.2010235299,lon_-0d2010235299_lat_34d1049638056-201502,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-0d2010235299_lat_34d1049638056-201502.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_-0d2010235299_lat_34d1049638056-201502.tif,medium,train
2015,9,africa_mtn,EPSG:32735,block_29_-29,group_29.32_-28.55,-28.552942276000977,29.32009696960449,0.01039886474609375,0.9885749816894532,0.001026153564453125,0.011158382520079613,1441065598976.0,lat_-28.5529414243,lon_29.3200972213,lon_29d3200972213_lat_-28d5529414243-201509,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_29d3200972213_lat_-28d5529414243-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_29d3200972213_lat_-28d5529414243-201509.tif,low,train
2015,9,africa,EPSG:32735,block_27_-29,group_27.05_-29.19,-29.188894271850586,27.04806900024414,0.016010284423828125,0.9818611145019532,0.00212860107421875,0.017956364899873734,1441065598976.0,lat_-29.1888951251,lon_27.0480693324,lon_27d0480693324_lat_-29d1888951251-201509,gs://surface-water-public/data/v1/jrc/africa_small/GSW_lon_27d0480693324_lat_-29d1888951251-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa_small/S1_lon_27d0480693324_lat_-29d1888951251-201509.tif,medium,train
2015,5,africa_mtn,EPSG:32628,block_-13_10,group_-13.47_9.58,9.578023910522461,-13.473705291748047,0.1770172119140625,0.8229827880859375,0.0,0.17721691727638245,1430438412288.0,lat_9.5780242214,lon_-13.4737057425,lon_-13d4737057425_lat_9d5780242214-201505,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_-13d4737057425_lat_9d5780242214-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_-13d4737057425_lat_9d5780242214-201505.tif,high,train
2015,8,africa_mtn,EPSG:32735,block_29_-29,group_29.33_-28.64,-28.642580032348636,29.3250789642334,0.009899139404296877,0.9894065856933594,0.00069427490234375,0.010310526937246323,1438387142656.0,lat_-28.6425808201,lon_29.3250795017,lon_29d3250795017_lat_-28d6425808201-201508,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_29d3250795017_lat_-28d6425808201-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_29d3250795017_lat_-28d6425808201-201508.tif,low,train
2015,9,africa,EPSG:32735,block_27_-22,group_27.24_-22.47,-22.47054481506348,27.23688125610352,0.031131744384765625,0.9688682556152344,0.0,0.033414587378501885,1441065598976.0,lat_-22.4705449560,lon_27.2368814399,lon_27d2368814399_lat_-22d4705449560-201509,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_27d2368814399_lat_-22d4705449560-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_27d2368814399_lat_-22d4705449560-201509.tif,medium,train
2015,11,africa,EPSG:32735,block_30_-30,group_29.54_-29.75,-29.7468318939209,29.54152488708496,0.02342987060546875,0.9674072265625,0.00916290283203125,0.0269496887922287,1446336004096.0,lat_-29.7468314661,lon_29.5415257496,lon_29d5415257496_lat_-29d7468314661-201511,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_29d5415257496_lat_-29d7468314661-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_29d5415257496_lat_-29d7468314661-201511.tif,medium,train
2015,2,africa,EPSG:32631,block_1_35,group_1.08_35.30,35.30437469482422,1.07668137550354,0.021942138671875,0.97747802734375,0.000579833984375,0.026480339467525482,1422748811264.0,lat_35.3043762806,lon_1.0766813967,lon_1d0766813967_lat_35d3043762806-201502,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_1d0766813967_lat_35d3043762806-201502.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_1d0766813967_lat_35d3043762806-201502.tif,medium,train
2015,10,africa_mtn,EPSG:32735,block_29_-29,group_29.20_-28.76,-28.757526397705078,29.19944000244141,0.19655609130859372,0.7957115173339844,0.007732391357421875,0.16422656178474426,1443657547776.0,lat_-28.7575257032,lon_29.1994394223,lon_29d1994394223_lat_-28d7575257032-201510,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_29d1994394223_lat_-28d7575257032-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_29d1994394223_lat_-28d7575257032-201510.tif,high,train
2015,4,africa,EPSG:32733,block_13_-13,group_13.48_-12.53,-12.534016609191895,13.481483459472654,0.0436248779296875,0.8942451477050781,0.062129974365234375,0.0411815457046032,1427846463488.0,lat_-12.5340168135,lon_13.4814830255,lon_13d4814830255_lat_-12d5340168135-201504,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_13d4814830255_lat_-12d5340168135-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_13d4814830255_lat_-12d5340168135-201504.tif,medium,train
2015,9,africa_mtn,EPSG:32628,block_-13_12,group_-13.33_12.19,12.186203002929688,-13.33480167388916,0.01021575927734375,0.9897842407226562,0.0,0.01091613806784153,1441065598976.0,lat_12.1862032364,lon_-13.3348012786,lon_-13d3348012786_lat_12d1862032364-201509,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_-13d3348012786_lat_12d1862032364-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_-13d3348012786_lat_12d1862032364-201509.tif,low,train
2015,7,africa_mtn,EPSG:32735,block_24_-34,group_24.48_-34.08,-34.079036712646484,24.475025177001953,0.0095367431640625,0.9904632568359376,0.0,0.011037260293960571,1435708817408.0,lat_-34.0790370092,lon_24.4750259097,lon_24d4750259097_lat_-34d0790370092-201507,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_24d4750259097_lat_-34d0790370092-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_24d4750259097_lat_-34d0790370092-201507.tif,low,train
2015,1,africa,EPSG:32736,block_33_-2,group_33.06_-1.98,-1.980792999267578,33.063491821289055,0.19578933715820312,0.8012580871582031,0.00295257568359375,0.19426485896110532,1420070354944.0,lat_-1.9807929466,lon_33.0634914573,lon_33d0634914573_lat_-1d9807929466-201501,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_33d0634914573_lat_-1d9807929466-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_33d0634914573_lat_-1d9807929466-201501.tif,high,train
2015,11,africa,EPSG:32628,block_-14_13,group_-14.09_12.84,12.844088554382324,-14.088492393493652,0.026721954345703125,0.9732780456542968,0.0,0.026677163317799568,1446336004096.0,lat_12.8440881700,lon_-14.0884920234,lon_-14d0884920234_lat_12d8440881700-201511,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d0884920234_lat_12d8440881700-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_-14d0884920234_lat_12d8440881700-201511.tif,medium,train
2015,9,africa,EPSG:32735,block_30_-23,group_29.68_-23.02,-23.01840591430664,29.680503845214844,0.01404571533203125,0.9859542846679688,0.0,0.015836726874113083,1441065598976.0,lat_-23.0184057952,lon_29.6805029910,lon_29d6805029910_lat_-23d0184057952-201509,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_29d6805029910_lat_-23d0184057952-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_29d6805029910_lat_-23d0184057952-201509.tif,medium,train
2015,10,africa_mtn,EPSG:32628,block_-15_12,group_-14.99_11.61,11.605015754699707,-14.9854097366333,0.08681106567382812,0.913188934326172,0.0,0.08775303512811661,1443657547776.0,lat_11.6050161623,lon_-14.9854094358,lon_-14d9854094358_lat_11d6050161623-201510,gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_-14d9854094358_lat_11d6050161623-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/S1_lon_-14d9854094358_lat_11d6050161623-201510.tif,medium,train
2015,4,africa,EPSG:32735,block_28_-14,group_27.80_-13.66,-13.66178035736084,27.796146392822266,0.0942230224609375,0.89739990234375,0.0083770751953125,0.0905388444662094,1427846463488.0,lat_-13.6617802210,lon_27.7961462307,lon_27d7961462307_lat_-13d6617802210-201504,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_27d7961462307_lat_-13d6617802210-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_27d7961462307_lat_-13d6617802210-201504.tif,medium,train
2015,7,africa,EPSG:32633,block_14_13,group_14.29_12.87,12.873650550842285,14.291131019592285,0.090972900390625,0.8922080993652344,0.016819000244140625,0.08887340873479843,1435708817408.0,lat_12.8736504310,lon_14.2911312210,lon_14d2911312210_lat_12d8736504310-201507,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_14d2911312210_lat_12d8736504310-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_14d2911312210_lat_12d8736504310-201507.tif,medium,train
2015,7,africa,EPSG:32735,block_27_-27,group_26.60_-27.05,-27.052215576171875,26.60075187683105,0.0274200439453125,0.9718055725097656,0.000774383544921875,0.030219988897442818,1435708817408.0,lat_-27.0522160816,lon_26.6007524199,lon_26d6007524199_lat_-27d0522160816-201507,gs://surface-water-public/data/v1/jrc/africa/GSW_lon_26d6007524199_lat_-27d0522160816-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/S1_lon_26d6007524199_lat_-27d0522160816-201507.tif,medium,train
